datetime,pm1,pm25
2022-03-09 14:00:00+00:00,0.0,0.0
2022-03-09 15:00:00+00:00,0.0,0.0
2022-03-09 16:00:00+00:00,0.0,0.0059
2022-03-09 17:00:00+00:00,0.0,0.075
2022-03-09 18:00:00+00:00,0.5,2.2
2022-03-09 19:00:00+00:00,1.6,4.3
2022-03-09 20:00:00+00:00,2.1,5.2
2022-03-09 21:00:00+00:00,0.89,3.8
2022-03-09 22:00:00+00:00,0.44,3.4
2022-03-09 23:00:00+00:00,1.2,4.2
2022-03-10 00:00:00+00:00,2.2,5.5
2022-03-10 01:00:00+00:00,3.2,6.7
2022-03-10 02:00:00+00:00,5.7,13.0
2022-03-10 03:00:00+00:00,7.0,17.0
2022-03-10 04:00:00+00:00,7.0,17.0
2022-03-10 05:00:00+00:00,7.1,17.0
2022-03-10 06:00:00+00:00,7.6,18.0
2022-03-10 07:00:00+00:00,7.8,18.0
2022-03-10 08:00:00+00:00,8.9,20.0
2022-03-10 09:00:00+00:00,8.5,19.0
2022-03-10 10:00:00+00:00,4.0,8.9
2022-03-10 11:00:00+00:00,1.6,4.3
2022-03-10 12:00:00+00:00,1.4,4.1
2022-03-10 13:00:00+00:00,0.51,1.9
2022-03-10 14:00:00+00:00,0.0077,0.13
2022-03-10 15:00:00+00:00,0.0,0.027
2022-03-10 16:00:00+00:00,0.0,0.23
2022-03-10 17:00:00+00:00,0.031,1.1
2022-03-10 18:00:00+00:00,1.6,4.3
2022-03-10 19:00:00+00:00,6.7,14.0
2022-03-10 20:00:00+00:00,14.0,25.0
2022-03-10 21:00:00+00:00,11.0,21.0
2022-03-10 22:00:00+00:00,13.0,23.0
2022-03-10 23:00:00+00:00,17.0,27.0
2022-03-11 00:00:00+00:00,20.0,31.0
2022-03-11 01:00:00+00:00,22.0,35.0
2022-03-11 02:00:00+00:00,23.0,37.0
2022-03-11 03:00:00+00:00,24.0,39.0
2022-03-11 04:00:00+00:00,23.0,37.0
2022-03-11 05:00:00+00:00,22.0,37.0
2022-03-11 06:00:00+00:00,22.0,37.0
2022-03-11 07:00:00+00:00,23.0,38.0
2022-03-11 08:00:00+00:00,24.0,39.0
2022-03-11 09:00:00+00:00,22.0,36.0
2022-03-11 10:00:00+00:00,20.0,31.0
2022-03-11 11:00:00+00:00,16.0,26.0
2022-03-11 12:00:00+00:00,12.0,23.0
2022-03-11 13:00:00+00:00,9.5,21.0
2022-03-11 14:00:00+00:00,5.2,13.0
2022-03-11 15:00:00+00:00,5.0,11.0
2022-03-11 16:00:00+00:00,8.4,20.0
2022-03-11 17:00:00+00:00,7.0,17.0
2022-03-11 18:00:00+00:00,3.3,7.0
2022-03-11 19:00:00+00:00,5.4,11.0
2022-03-11 20:00:00+00:00,0.56,1.6
2022-03-11 21:00:00+00:00,0.0059,0.15
2022-03-11 22:00:00+00:00,0.0,0.0
2022-03-11 23:00:00+00:00,0.044,0.39
2022-03-12 00:00:00+00:00,2.6,6.3
2022-03-12 01:00:00+00:00,3.5,7.5
2022-03-12 02:00:00+00:00,5.7,15.0
2022-03-12 03:00:00+00:00,4.4,9.9
2022-03-12 04:00:00+00:00,2.0,5.0
2022-03-12 05:00:00+00:00,0.0,0.16
2022-03-12 06:00:00+00:00,0.0,0.0
2022-03-12 07:00:00+00:00,0.0,0.0
2022-03-12 08:00:00+00:00,0.0,0.0
2022-03-12 09:00:00+00:00,0.0,0.0
2022-03-12 10:00:00+00:00,0.0,0.0
2022-03-12 11:00:00+00:00,0.0,0.0
2022-03-12 12:00:00+00:00,0.0,0.012
2022-03-12 13:00:00+00:00,0.0,0.0067
2022-03-12 14:00:00+00:00,0.0,0.0
2022-03-12 15:00:00+00:00,0.0,0.0
2022-03-12 16:00:00+00:00,0.0,0.0
2022-03-12 17:00:00+00:00,0.0,0.0
2022-03-12 18:00:00+00:00,0.11,1.8
2022-03-12 19:00:00+00:00,0.0,1.7
2022-03-12 20:00:00+00:00,0.024,1.2
2022-03-12 21:00:00+00:00,0.067,1.3
2022-03-12 22:00:00+00:00,1.1,4.6
2022-03-12 23:00:00+00:00,0.58,3.5
2022-03-13 00:00:00+00:00,0.14,2.5
2022-03-13 01:00:00+00:00,1.4,4.7
2022-03-13 02:00:00+00:00,4.4,10.0
2022-03-13 03:00:00+00:00,6.7,16.0
2022-03-13 04:00:00+00:00,6.7,15.0
2022-03-13 05:00:00+00:00,6.0,13.0
2022-03-13 06:00:00+00:00,5.6,11.0
2022-03-13 07:00:00+00:00,5.6,11.0
2022-03-13 08:00:00+00:00,5.5,10.0
2022-03-13 09:00:00+00:00,5.3,9.8
2022-03-13 10:00:00+00:00,1.6,4.0
2022-03-13 11:00:00+00:00,0.0,0.14
2022-03-13 12:00:00+00:00,0.0,0.0083
2022-03-13 13:00:00+00:00,0.0,0.047
2022-03-13 14:00:00+00:00,0.0,0.15
2022-03-13 15:00:00+00:00,0.0083,0.11
2022-03-13 16:00:00+00:00,0.0,0.021
2022-03-13 17:00:00+00:00,0.0,0.064
2022-03-13 18:00:00+00:00,0.0,0.094
2022-03-13 19:00:00+00:00,0.0,0.24
2022-03-13 20:00:00+00:00,0.0056,0.84
2022-03-13 21:00:00+00:00,0.0067,0.67
2022-03-13 22:00:00+00:00,0.0,0.79
2022-03-13 23:00:00+00:00,0.025,1.3
2022-03-14 00:00:00+00:00,1.3,4.4
2022-03-14 01:00:00+00:00,0.55,3.4
2022-03-14 02:00:00+00:00,0.027,1.2
2022-03-14 03:00:00+00:00,0.36,2.8
2022-03-14 04:00:00+00:00,1.8,5.1
2022-03-14 05:00:00+00:00,3.0,6.9
2022-03-14 06:00:00+00:00,3.8,7.9
2022-03-14 07:00:00+00:00,3.8,8.1
2022-03-14 08:00:00+00:00,3.1,6.8
2022-03-14 09:00:00+00:00,0.094,1.3
2022-03-14 10:00:00+00:00,0.0,0.13
2022-03-14 11:00:00+00:00,0.0,0.015
2022-03-14 12:00:00+00:00,0.34,1.6
2022-03-14 13:00:00+00:00,0.83,2.1
2022-03-14 14:00:00+00:00,0.0,0.036
2022-03-14 15:00:00+00:00,0.0,0.0071
2022-03-14 16:00:00+00:00,0.0,0.0
2022-03-14 17:00:00+00:00,0.0,0.0
2022-03-14 18:00:00+00:00,0.0,0.04
2022-03-14 19:00:00+00:00,0.75,2.5
2022-03-14 20:00:00+00:00,1.3,3.6
2022-03-14 21:00:00+00:00,0.23,2.3
2022-03-14 22:00:00+00:00,0.59,3.2
2022-03-14 23:00:00+00:00,1.3,4.2
2022-03-15 00:00:00+00:00,1.5,4.7
2022-03-15 01:00:00+00:00,1.7,4.9
2022-03-15 02:00:00+00:00,1.2,4.3
2022-03-15 03:00:00+00:00,0.53,2.4
2022-03-15 04:00:00+00:00,0.32,3.1
2022-03-15 05:00:00+00:00,0.62,3.0
2022-03-15 06:00:00+00:00,3.5,7.7
2022-03-15 07:00:00+00:00,5.4,11.0
2022-03-15 08:00:00+00:00,5.5,11.0
2022-03-15 09:00:00+00:00,4.4,9.4
2022-03-15 10:00:00+00:00,1.5,4.5
2022-03-15 11:00:00+00:00,0.59,3.5
2022-03-15 12:00:00+00:00,0.05,1.1
2022-03-15 13:00:00+00:00,3.7,8.7
2022-03-15 14:00:00+00:00,1.8,4.9
2022-03-15 15:00:00+00:00,4.6,9.5
2022-03-15 16:00:00+00:00,5.8,12.0
2022-03-15 17:00:00+00:00,4.5,9.1
2022-03-15 18:00:00+00:00,5.4,11.0
2022-03-15 19:00:00+00:00,6.6,15.0
2022-03-15 20:00:00+00:00,5.6,13.0
2022-03-15 21:00:00+00:00,7.9,18.0
2022-03-15 22:00:00+00:00,12.0,22.0
2022-03-15 23:00:00+00:00,19.0,28.0
2022-03-16 00:00:00+00:00,20.0,30.0
2022-03-16 01:00:00+00:00,17.0,25.0
2022-03-16 02:00:00+00:00,18.0,26.0
2022-03-16 03:00:00+00:00,19.0,29.0
2022-03-16 04:00:00+00:00,19.0,29.0
2022-03-16 05:00:00+00:00,21.0,31.0
2022-03-16 06:00:00+00:00,22.0,34.0
2022-03-16 07:00:00+00:00,24.0,38.0
2022-03-16 08:00:00+00:00,26.0,40.0
2022-03-16 09:00:00+00:00,26.0,41.0
2022-03-16 10:00:00+00:00,26.0,42.0
2022-03-16 11:00:00+00:00,27.0,43.0
2022-03-16 12:00:00+00:00,28.0,45.0
2022-03-16 13:00:00+00:00,26.0,40.0
2022-03-16 14:00:00+00:00,16.0,28.0
2022-03-16 15:00:00+00:00,11.0,21.0
2022-03-16 16:00:00+00:00,3.8,7.4
2022-03-16 17:00:00+00:00,0.0,0.28
2022-03-16 18:00:00+00:00,0.0,0.0067
2022-03-16 19:00:00+00:00,0.0,0.0
2022-03-16 20:00:00+00:00,0.0,0.044
2022-03-16 21:00:00+00:00,0.0,0.0063
