datetime,pm1,pm25
2023-03-28 06:00:00+00:00,0.65,4.5
2023-03-28 07:00:00+00:00,3.3,7.9
2023-03-28 08:00:00+00:00,5.1,12.0
2023-04-02 21:00:00+00:00,2.7,5.6
2023-04-02 22:00:00+00:00,1.2,4.2
2023-04-03 00:00:00+00:00,3.6,7.7
2023-04-03 01:00:00+00:00,1.8,5.5
2023-04-03 02:00:00+00:00,4.1,9.5
2023-04-03 09:00:00+00:00,3.3,6.2
2023-04-03 10:00:00+00:00,0.0,1.1
2023-04-03 20:00:00+00:00,5.2,11.0
2023-04-03 21:00:00+00:00,6.8,15.0
2023-04-03 22:00:00+00:00,5.8,12.0
2023-04-03 23:00:00+00:00,4.4,9.2
2023-04-07 17:00:00+00:00,0.0,0.0
2023-04-07 18:00:00+00:00,11.0,18.0
2023-04-07 19:00:00+00:00,2.0,4.1
2023-04-07 20:00:00+00:00,2.3,5.2
2023-04-07 22:00:00+00:00,4.0,8.8
2023-04-08 00:00:00+00:00,4.2,8.9
2023-04-08 01:00:00+00:00,19.0,31.0
2023-04-08 02:00:00+00:00,4.6,12.0
2023-04-08 03:00:00+00:00,6.9,16.0
2023-04-08 04:00:00+00:00,10.0,22.0
2023-04-08 15:00:00+00:00,6.2,15.0
2023-04-08 16:00:00+00:00,5.7,14.0
2023-04-08 17:00:00+00:00,3.7,8.2
2023-04-08 18:00:00+00:00,4.4,10.0
2023-04-08 19:00:00+00:00,8.7,18.0
2023-04-08 20:00:00+00:00,16.0,27.0
2023-04-08 21:00:00+00:00,15.0,25.0
2023-04-08 22:00:00+00:00,7.5,17.0
2023-04-08 23:00:00+00:00,5.2,13.0
