datetime,pm1,pm25
2023-03-28 11:00:00+00:00,0.0,0.0
2023-04-06 16:00:00+00:00,0.0,0.0
2023-06-14 15:00:00+00:00,0.0,0.089
2023-06-14 16:00:00+00:00,0.0,0.014
2023-06-14 17:00:00+00:00,0.058,0.35
2023-06-14 18:00:00+00:00,0.014,0.15
2023-06-14 19:00:00+00:00,0.0,0.73
2023-06-20 10:00:00+00:00,10.0,21.0
2023-06-20 11:00:00+00:00,9.3,20.0
2023-10-14 18:00:00+00:00,15.0,19.0
2023-10-14 19:00:00+00:00,10.0,16.0
2023-10-14 20:00:00+00:00,3.2,5.1
2023-10-14 21:00:00+00:00,0.64,2.3
2023-10-14 22:00:00+00:00,0.061,0.79
2023-10-14 23:00:00+00:00,0.0034,0.079
2023-10-15 00:00:00+00:00,0.0,0.0
2023-10-15 01:00:00+00:00,0.0,0.0
2023-10-15 02:00:00+00:00,0.0,0.0
2023-10-15 03:00:00+00:00,0.0,0.0
2023-10-15 04:00:00+00:00,0.0,0.0
2023-10-15 05:00:00+00:00,0.0,0.0
2023-10-15 06:00:00+00:00,0.0,0.0
2023-10-15 07:00:00+00:00,0.0,0.0
2023-10-15 08:00:00+00:00,0.0,0.0
