datetime,pm1,pm25
2022-06-29 09:00:00+00:00,0.0,0.23
2022-06-29 10:00:00+00:00,0.0,0.33
2022-06-29 11:00:00+00:00,0.0,0.056
2022-06-29 12:00:00+00:00,0.0,0.0083
2022-06-29 13:00:00+00:00,0.0,0.0
2022-06-29 14:00:00+00:00,0.0,0.073
2022-06-29 15:00:00+00:00,0.0,0.033
2022-06-29 16:00:00+00:00,0.0,0.065
2022-06-29 17:00:00+00:00,0.0,0.13
2022-06-29 18:00:00+00:00,0.0,0.019
2022-06-29 19:00:00+00:00,0.0,0.012
2022-06-29 20:00:00+00:00,0.0,0.072
2022-06-29 21:00:00+00:00,0.032,0.55
2022-06-29 22:00:00+00:00,0.37,1.8
2022-06-29 23:00:00+00:00,2.2,4.7
2022-06-30 00:00:00+00:00,2.6,5.2
2022-06-30 01:00:00+00:00,1.4,4.0
2022-06-30 02:00:00+00:00,2.7,5.2
2022-06-30 03:00:00+00:00,0.69,3.1
2022-06-30 04:00:00+00:00,0.26,1.2
2022-06-30 05:00:00+00:00,0.0,0.11
2022-06-30 06:00:00+00:00,0.0,0.0
2022-06-30 07:00:00+00:00,0.0,0.067
2022-06-30 08:00:00+00:00,0.0,0.0
2022-06-30 09:00:00+00:00,0.0,0.047
2022-06-30 10:00:00+00:00,0.0,0.042
2022-06-30 11:00:00+00:00,0.0,0.039
2022-06-30 12:00:00+00:00,0.0,0.018
2022-06-30 13:00:00+00:00,0.0,0.05
2022-06-30 14:00:00+00:00,0.0,0.021
2022-06-30 15:00:00+00:00,0.0,0.0
2022-06-30 16:00:00+00:00,0.0,0.26
2022-06-30 17:00:00+00:00,0.0,0.25
2022-06-30 19:00:00+00:00,1.6,3.8
2022-06-30 20:00:00+00:00,0.05,0.64
2022-06-30 21:00:00+00:00,0.04,1.1
2022-06-30 22:00:00+00:00,0.0,0.44
2022-06-30 23:00:00+00:00,0.0,0.17
2022-07-01 00:00:00+00:00,0.0,0.17
2022-07-01 01:00:00+00:00,2.2,5.3
2022-07-01 02:00:00+00:00,5.8,14.0
2022-07-01 03:00:00+00:00,7.6,19.0
2022-07-01 04:00:00+00:00,6.6,17.0
2022-07-01 05:00:00+00:00,5.9,16.0
2022-07-01 06:00:00+00:00,6.5,16.0
2022-07-01 07:00:00+00:00,3.6,7.6
2022-07-01 08:00:00+00:00,3.5,7.0
2022-07-01 09:00:00+00:00,0.73,2.8
2022-07-01 10:00:00+00:00,0.075,0.78
2022-07-01 11:00:00+00:00,0.029,0.64
2022-07-01 12:00:00+00:00,0.029,0.25
2022-07-01 13:00:00+00:00,0.017,0.25
2022-07-01 14:00:00+00:00,0.0,0.25
2022-07-01 15:00:00+00:00,0.0,0.11
2022-07-01 16:00:00+00:00,0.23,1.5
2022-07-01 17:00:00+00:00,0.043,0.51
2022-07-01 18:00:00+00:00,0.0,0.16
2022-07-01 19:00:00+00:00,0.0,0.16
2022-07-01 20:00:00+00:00,0.0,0.0
2022-07-01 21:00:00+00:00,0.0,0.005
2022-07-01 22:00:00+00:00,0.0,0.094
2022-07-01 23:00:00+00:00,0.0,0.021
2022-07-02 00:00:00+00:00,0.0,0.0083
2022-07-02 01:00:00+00:00,0.0,0.0
2022-07-02 02:00:00+00:00,0.0,0.0
2022-07-02 03:00:00+00:00,0.0,0.0
2022-07-02 04:00:00+00:00,0.0,0.0
2022-07-02 05:00:00+00:00,0.0,0.0
2022-07-02 06:00:00+00:00,0.0,0.0
2022-07-02 07:00:00+00:00,0.0,0.0
2022-07-02 08:00:00+00:00,0.0,0.0
2022-07-02 09:00:00+00:00,0.0,0.0
2022-07-02 10:00:00+00:00,0.0059,0.26
2022-07-02 11:00:00+00:00,0.0,0.021
2022-07-02 12:00:00+00:00,0.0,0.0
2022-07-02 13:00:00+00:00,0.0,0.0
2022-07-02 14:00:00+00:00,0.0,0.0048
2022-07-02 15:00:00+00:00,0.0,0.02
2022-07-02 16:00:00+00:00,0.0,0.0
2022-07-02 17:00:00+00:00,0.0,0.0
2022-07-02 18:00:00+00:00,0.0,0.0
2022-07-02 19:00:00+00:00,0.0,0.0
2022-07-02 20:00:00+00:00,0.0,0.04
2022-07-02 21:00:00+00:00,0.0,0.061
2022-07-02 22:00:00+00:00,0.0,0.74
2022-07-02 23:00:00+00:00,0.005,0.64
2022-07-03 00:00:00+00:00,0.013,0.87
2022-07-03 01:00:00+00:00,0.021,0.95
2022-07-03 02:00:00+00:00,0.071,1.5
2022-07-03 03:00:00+00:00,0.11,2.1
2022-07-03 04:00:00+00:00,0.045,1.8
2022-07-03 05:00:00+00:00,0.1,1.5
2022-07-03 06:00:00+00:00,0.025,0.99
2022-07-03 07:00:00+00:00,0.018,1.2
2022-07-03 08:00:00+00:00,0.047,0.67
2022-07-03 09:00:00+00:00,0.0,0.0091
2022-07-03 10:00:00+00:00,0.0,0.0
2022-07-03 11:00:00+00:00,0.0,0.0
2022-07-03 12:00:00+00:00,0.0,0.0
2022-07-03 13:00:00+00:00,0.0,0.0
2022-07-03 14:00:00+00:00,0.39,1.2
2022-07-03 15:00:00+00:00,0.0,0.031
2022-07-03 16:00:00+00:00,0.0,0.047
2022-07-03 17:00:00+00:00,0.0,0.0048
2022-07-03 18:00:00+00:00,0.0,0.12
2022-07-03 19:00:00+00:00,0.0,0.0
2022-07-03 20:00:00+00:00,0.0,0.024
2022-07-03 21:00:00+00:00,0.0,0.023
2022-07-03 22:00:00+00:00,0.0,0.012
2022-07-03 23:00:00+00:00,0.0,0.0
2022-07-04 00:00:00+00:00,0.047,0.18
2022-07-04 01:00:00+00:00,0.0,0.005
2022-07-04 02:00:00+00:00,0.0,0.0059
2022-07-04 03:00:00+00:00,0.0,0.0059
2022-07-04 04:00:00+00:00,0.0,0.0
2022-07-04 05:00:00+00:00,0.0,0.0
2022-07-04 06:00:00+00:00,0.0,0.0
2022-07-04 07:00:00+00:00,0.0,0.0
2022-07-04 08:00:00+00:00,0.0,0.0
2022-07-04 09:00:00+00:00,0.0,0.0
2022-07-04 10:00:00+00:00,0.0,0.0
2022-07-04 11:00:00+00:00,0.0,0.0
2022-07-04 12:00:00+00:00,0.0,0.0
2022-07-04 13:00:00+00:00,0.0,0.0
2022-07-04 14:00:00+00:00,0.0,0.0
2022-07-04 15:00:00+00:00,0.0,0.0
2022-07-04 16:00:00+00:00,0.0,0.0
2022-07-04 17:00:00+00:00,0.0,0.0
2022-07-04 18:00:00+00:00,0.0,0.0071
2022-07-04 19:00:00+00:00,0.0,0.013
2022-07-04 20:00:00+00:00,0.0,0.014
2022-07-04 21:00:00+00:00,0.0,0.011
2022-07-04 22:00:00+00:00,0.0,0.46
2022-07-04 23:00:00+00:00,0.0,0.28
2022-07-05 00:00:00+00:00,0.0,0.59
2022-07-05 01:00:00+00:00,0.027,0.53
2022-07-05 02:00:00+00:00,0.0,0.0
2022-07-05 03:00:00+00:00,0.0,0.0
2022-07-05 04:00:00+00:00,0.0,0.011
2022-07-05 05:00:00+00:00,0.0,0.04
2022-07-05 06:00:00+00:00,0.0,0.04
2022-07-05 07:00:00+00:00,0.0,0.0071
2022-07-05 08:00:00+00:00,0.0,0.0
2022-07-05 09:00:00+00:00,0.0,0.0
2022-07-05 10:00:00+00:00,0.0,0.0
2022-07-05 11:00:00+00:00,0.0,0.0059
2022-07-05 12:00:00+00:00,0.0,0.0
2022-07-05 13:00:00+00:00,1.0,2.7
2022-07-05 14:00:00+00:00,0.0,0.0067
2022-07-05 15:00:00+00:00,0.0,0.023
2022-07-05 16:00:00+00:00,0.0,0.02
2022-07-05 17:00:00+00:00,0.12,0.18
2022-07-05 18:00:00+00:00,0.0,0.013
2022-07-05 19:00:00+00:00,0.1,1.3
2022-07-05 20:00:00+00:00,0.14,2.1
2022-07-05 21:00:00+00:00,2.6,6.5
2022-07-05 22:00:00+00:00,5.0,12.0
2022-07-05 23:00:00+00:00,0.52,2.9
2022-07-06 00:00:00+00:00,0.49,3.1
2022-07-06 01:00:00+00:00,2.6,6.8
2022-07-06 02:00:00+00:00,2.3,5.7
2022-07-06 03:00:00+00:00,0.0,0.005
2022-07-06 04:00:00+00:00,0.62,2.3
2022-07-06 05:00:00+00:00,1.1,4.2
2022-07-06 06:00:00+00:00,1.3,3.6
2022-07-06 07:00:00+00:00,0.0,0.55
2022-07-06 08:00:00+00:00,0.57,2.4
2022-07-06 09:00:00+00:00,0.67,3.2
2022-07-06 10:00:00+00:00,0.0,0.0056
2022-07-06 11:00:00+00:00,0.0,0.026
2022-07-06 12:00:00+00:00,0.05,0.49
2022-07-06 13:00:00+00:00,0.7,2.7
2022-07-06 14:00:00+00:00,0.0,0.21
2022-07-06 15:00:00+00:00,0.0,0.053
2022-07-06 16:00:00+00:00,0.0,0.36
2022-07-06 17:00:00+00:00,0.0,0.18
2022-07-06 18:00:00+00:00,0.0,0.069
2022-07-06 19:00:00+00:00,0.0,0.071
2022-07-06 20:00:00+00:00,0.018,0.51
2022-07-06 21:00:00+00:00,0.0,0.0
2022-07-06 22:00:00+00:00,0.0,0.0
2022-07-06 23:00:00+00:00,0.0,0.0
2022-07-07 00:00:00+00:00,0.0,0.0
2022-07-07 01:00:00+00:00,0.0,0.0
2022-07-07 02:00:00+00:00,0.0,0.0
2022-07-07 03:00:00+00:00,0.0,0.0
2022-07-07 04:00:00+00:00,0.0,0.0
2022-07-07 05:00:00+00:00,0.0,0.0
2022-07-07 06:00:00+00:00,0.0,0.0067
2022-07-07 07:00:00+00:00,0.0,0.0
2022-07-07 08:00:00+00:00,0.0,0.0
2022-07-07 09:00:00+00:00,0.0,0.0
2022-07-07 10:00:00+00:00,0.0,0.0
2022-07-07 11:00:00+00:00,0.0,0.0
2022-07-07 12:00:00+00:00,0.0,0.017
2022-07-07 13:00:00+00:00,0.0,0.0083
2022-07-07 14:00:00+00:00,0.13,0.7
2022-07-07 15:00:00+00:00,0.12,0.59
