datetime,pm1,pm25
2023-02-14 11:00:00+00:00,40.0,71.0
2023-02-15 00:00:00+00:00,31.0,53.0
2023-02-15 07:00:00+00:00,28.0,46.0
2023-02-15 08:00:00+00:00,28.0,46.0
2023-02-15 09:00:00+00:00,31.0,50.0
2023-02-15 10:00:00+00:00,32.0,51.0
2023-02-15 11:00:00+00:00,31.0,49.0
2023-03-19 00:00:00+00:00,0.0,0.0
2023-03-19 01:00:00+00:00,0.0,0.022
2023-03-19 02:00:00+00:00,0.0,0.0
2023-03-19 03:00:00+00:00,0.0,0.0
2023-03-19 04:00:00+00:00,0.0,0.0042
2023-03-19 05:00:00+00:00,0.0,0.029
2023-03-19 06:00:00+00:00,0.0,0.12
2023-03-19 07:00:00+00:00,0.0,0.033
2023-03-19 08:00:00+00:00,0.0,0.0
2023-03-19 09:00:00+00:00,0.0,0.0
2023-03-19 10:00:00+00:00,0.0,0.0
2023-03-19 11:00:00+00:00,0.0,0.0083
2023-03-19 12:00:00+00:00,0.0,0.031
2023-03-19 13:00:00+00:00,0.0,0.0
2023-03-19 14:00:00+00:00,0.0,0.0
2023-03-19 15:00:00+00:00,0.0,0.0
2023-03-19 16:00:00+00:00,0.0071,0.057
2023-03-19 17:00:00+00:00,0.013,0.048
2023-03-19 18:00:00+00:00,0.0,0.028
2023-03-19 19:00:00+00:00,0.0,0.073
2023-03-19 20:00:00+00:00,0.023,0.33
2023-03-19 21:00:00+00:00,0.033,0.88
2023-03-19 22:00:00+00:00,3.9,8.4
2023-03-19 23:00:00+00:00,0.81,2.7
2023-03-20 00:00:00+00:00,0.0,0.16
2023-03-20 01:00:00+00:00,0.0,0.0
2023-03-20 02:00:00+00:00,0.0,0.19
2023-03-20 03:00:00+00:00,0.1,1.5
2023-03-20 04:00:00+00:00,1.1,4.1
2023-03-20 05:00:00+00:00,1.8,5.6
2023-03-20 06:00:00+00:00,0.22,1.3
2023-03-20 07:00:00+00:00,0.17,0.87
2023-03-20 08:00:00+00:00,3.1,7.5
2023-03-20 09:00:00+00:00,2.1,5.6
2023-03-20 10:00:00+00:00,0.65,2.5
2023-03-20 11:00:00+00:00,0.0,0.47
2023-03-20 12:00:00+00:00,1.6,4.5
2023-03-20 13:00:00+00:00,3.8,8.9
2023-03-20 14:00:00+00:00,5.4,11.0
2023-03-20 15:00:00+00:00,3.3,6.6
2023-03-20 16:00:00+00:00,0.052,0.66
2023-03-20 17:00:00+00:00,0.0,0.0
2023-03-21 00:00:00+00:00,0.8,2.2
2023-03-21 01:00:00+00:00,0.0,0.0056
2023-03-21 02:00:00+00:00,0.0,0.0
2023-03-21 03:00:00+00:00,0.0,0.19
2023-03-21 04:00:00+00:00,0.0,0.0
