datetime,pm1,pm25
2023-04-24 11:00:00+00:00,28.0,33.0
2023-04-24 12:00:00+00:00,32.0,42.0
2023-04-24 13:00:00+00:00,27.0,31.0
2023-04-24 14:00:00+00:00,28.0,36.0
2023-04-24 15:00:00+00:00,0.0,0.19
2023-04-24 16:00:00+00:00,0.0,0.089
2023-04-24 17:00:00+00:00,0.0,0.32
2023-04-24 18:00:00+00:00,0.0,0.5
2023-09-22 16:00:00+00:00,140.0,140.0
2023-09-22 17:00:00+00:00,310.0,310.0
2023-09-22 18:00:00+00:00,720.0,720.0
2023-09-22 19:00:00+00:00,110.0,110.0
2023-09-22 20:00:00+00:00,110.0,120.0
2023-09-22 21:00:00+00:00,230.0,230.0
2023-09-22 22:00:00+00:00,25.0,29.0
2023-09-22 23:00:00+00:00,25.0,29.0
2023-09-23 00:00:00+00:00,45.0,49.0
2023-09-23 01:00:00+00:00,60.0,64.0
2023-09-23 02:00:00+00:00,52.0,56.0
2023-09-23 03:00:00+00:00,38.0,42.0
2023-09-23 04:00:00+00:00,110.0,120.0
2023-09-23 05:00:00+00:00,41.0,45.0
2023-09-23 06:00:00+00:00,49.0,53.0
2023-09-23 07:00:00+00:00,32.0,36.0
2023-11-11 14:00:00+00:00,8.0,15.0
2023-11-11 15:00:00+00:00,50.0,120.0
