datetime,pm1,pm25
2023-03-19 00:00:00+00:00,0.0,0.0
2023-03-19 01:00:00+00:00,0.0,0.017
2023-03-19 02:00:00+00:00,0.0,0.0
2023-03-19 03:00:00+00:00,0.0,0.0
2023-03-19 04:00:00+00:00,0.0,0.0
2023-03-19 05:00:00+00:00,0.0,0.0
2023-03-19 06:00:00+00:00,0.0,0.0
2023-03-19 07:00:00+00:00,0.0,0.0
2023-03-19 08:00:00+00:00,0.0,0.0
2023-03-19 09:00:00+00:00,0.0,0.0
2023-03-19 10:00:00+00:00,0.35,0.63
2023-03-19 11:00:00+00:00,0.0,0.0
2023-03-19 12:00:00+00:00,0.0,0.062
2023-03-19 13:00:00+00:00,0.0,0.061
2023-03-19 14:00:00+00:00,0.0,0.089
2023-03-19 15:00:00+00:00,0.0,0.014
2023-03-19 16:00:00+00:00,0.0,0.0
2023-03-19 17:00:00+00:00,0.0,0.0
2023-03-19 18:00:00+00:00,0.0,0.0
2023-03-19 19:00:00+00:00,0.0,0.01
2023-03-19 20:00:00+00:00,0.0,0.17
2023-03-19 21:00:00+00:00,0.3,2.3
2023-03-19 22:00:00+00:00,0.17,2.2
2023-03-19 23:00:00+00:00,0.29,3.0
2023-03-20 00:00:00+00:00,0.12,1.9
2023-03-20 01:00:00+00:00,0.0,0.66
2023-03-20 02:00:00+00:00,0.0,0.24
2023-03-20 03:00:00+00:00,0.0,0.11
2023-03-20 04:00:00+00:00,0.0,0.0
2023-03-20 05:00:00+00:00,0.0,0.0077
2023-03-20 06:00:00+00:00,0.0,0.0
2023-03-20 07:00:00+00:00,0.0,0.0
2023-03-20 08:00:00+00:00,0.0,0.0
2023-03-20 09:00:00+00:00,0.53,1.1
2023-03-20 10:00:00+00:00,0.52,1.1
2023-03-20 11:00:00+00:00,0.0,0.0
2023-03-20 12:00:00+00:00,0.0,0.0091
2023-03-20 13:00:00+00:00,0.1,1.4
2023-03-20 14:00:00+00:00,3.7,9.5
2023-03-20 15:00:00+00:00,2.9,6.1
2023-03-20 16:00:00+00:00,3.3,6.6
2023-03-20 17:00:00+00:00,0.0,0.0
2023-03-21 00:00:00+00:00,0.59,1.9
2023-03-21 01:00:00+00:00,0.0,0.0
2023-03-21 02:00:00+00:00,0.0,0.0
2023-03-21 03:00:00+00:00,0.0,0.017
2023-03-21 04:00:00+00:00,0.0,0.0
2023-03-21 05:00:00+00:00,0.0,0.0
2023-03-21 06:00:00+00:00,0.0,0.0
2023-03-21 07:00:00+00:00,0.0,0.0
2023-03-21 08:00:00+00:00,0.0,0.0
2023-03-21 09:00:00+00:00,0.0,0.0
2023-03-21 10:00:00+00:00,0.0,0.0
2023-03-21 11:00:00+00:00,0.0,0.0
2023-03-21 12:00:00+00:00,0.0,0.0
2023-03-21 13:00:00+00:00,0.0,0.0
2023-03-21 14:00:00+00:00,0.0,0.0
2023-03-21 15:00:00+00:00,0.0,0.0
2023-03-21 16:00:00+00:00,0.0,0.0
2023-03-21 17:00:00+00:00,0.0,0.0
2023-03-21 18:00:00+00:00,0.0,0.0
2023-03-21 19:00:00+00:00,0.0,0.0
2023-03-21 20:00:00+00:00,0.0,0.0
2023-03-21 21:00:00+00:00,0.0,0.0
2023-03-21 22:00:00+00:00,0.067,0.95
2023-03-21 23:00:00+00:00,0.11,1.2
2023-03-22 00:00:00+00:00,0.0,0.0
2023-03-22 01:00:00+00:00,0.0,0.0
2023-03-22 02:00:00+00:00,0.0,0.0
2023-03-22 03:00:00+00:00,0.0,0.0
2023-03-22 04:00:00+00:00,0.0,0.0
2023-03-22 05:00:00+00:00,0.0,0.12
2023-03-22 06:00:00+00:00,0.0,1.2
2023-03-22 07:00:00+00:00,0.0,1.1
2023-03-22 08:00:00+00:00,0.0,0.1
2023-03-22 09:00:00+00:00,0.0,0.93
2023-03-22 10:00:00+00:00,0.0,1.5
2023-03-22 11:00:00+00:00,0.0,0.33
2023-03-22 12:00:00+00:00,0.0,0.28
2023-03-22 13:00:00+00:00,0.0,0.57
2023-03-22 14:00:00+00:00,0.025,1.1
2023-03-22 16:00:00+00:00,0.0,0.15
2023-03-22 17:00:00+00:00,0.0,0.083
2023-03-22 18:00:00+00:00,0.0,0.014
2023-03-22 19:00:00+00:00,0.0,0.0
2023-03-22 20:00:00+00:00,0.0,0.0
2023-03-22 21:00:00+00:00,0.0,0.057
2023-03-22 22:00:00+00:00,0.0,0.075
2023-03-22 23:00:00+00:00,0.0,0.0
2023-03-24 00:00:00+00:00,0.0,0.082
2023-03-24 01:00:00+00:00,0.0,0.029
2023-03-24 02:00:00+00:00,0.0,0.0
2023-03-24 03:00:00+00:00,0.0,0.02
2023-03-24 04:00:00+00:00,0.0,0.07
2023-03-24 05:00:00+00:00,0.0,0.0
2023-03-24 06:00:00+00:00,0.0,0.025
2023-03-24 07:00:00+00:00,0.0,0.0
2023-03-24 08:00:00+00:00,0.0,0.0
2023-03-24 09:00:00+00:00,0.0,0.0
2023-03-24 10:00:00+00:00,0.0,0.08
2023-03-24 11:00:00+00:00,0.0,0.025
2023-03-24 12:00:00+00:00,0.0,0.0
2023-03-24 13:00:00+00:00,0.0,0.0
2023-03-24 14:00:00+00:00,0.0,0.0
2023-03-24 15:00:00+00:00,0.0,0.0
2023-03-24 16:00:00+00:00,0.0,0.0
2023-03-24 17:00:00+00:00,0.0,0.0
2023-03-24 18:00:00+00:00,0.0,0.0
2023-03-25 22:00:00+00:00,0.0,0.0
2023-03-25 23:00:00+00:00,0.0,0.044
2023-03-26 00:00:00+00:00,0.0,0.09
2023-03-26 01:00:00+00:00,0.0,0.1
2023-03-26 02:00:00+00:00,0.0,0.11
2023-03-26 03:00:00+00:00,0.0,0.0077
2023-03-26 04:00:00+00:00,0.0,0.0
2023-03-26 05:00:00+00:00,0.0,0.0
2023-03-26 06:00:00+00:00,0.0,0.018
2023-03-26 07:00:00+00:00,0.0,0.0
2023-03-26 08:00:00+00:00,0.0,0.0
2023-03-26 09:00:00+00:00,0.0,0.0
2023-03-26 10:00:00+00:00,0.0,0.0
2023-03-26 11:00:00+00:00,0.0,0.0
2023-03-26 12:00:00+00:00,0.0,0.0
2023-03-26 13:00:00+00:00,0.0,0.0
2023-03-26 14:00:00+00:00,0.0,0.0
2023-03-26 15:00:00+00:00,0.0,0.0
2023-03-26 16:00:00+00:00,0.0,0.0
2023-03-26 17:00:00+00:00,0.0,0.0
2023-03-26 18:00:00+00:00,0.0,0.0
2023-03-26 19:00:00+00:00,0.0,0.0
2023-03-26 20:00:00+00:00,0.0,0.013
2023-03-26 21:00:00+00:00,0.0,0.0
2023-03-26 22:00:00+00:00,0.0,0.0
2023-03-26 23:00:00+00:00,0.0,0.0
2023-03-27 00:00:00+00:00,0.0,0.0
2023-03-27 01:00:00+00:00,0.0,0.0
2023-03-27 02:00:00+00:00,0.0,0.0
2023-03-27 03:00:00+00:00,0.0,0.0
2023-03-27 04:00:00+00:00,0.0,0.0
2023-03-27 05:00:00+00:00,0.0,0.0
2023-03-27 06:00:00+00:00,0.0,0.0
2023-03-27 07:00:00+00:00,0.091,0.23
2023-03-27 08:00:00+00:00,0.0,0.0
2023-03-27 09:00:00+00:00,0.0,0.0
2023-03-27 10:00:00+00:00,0.0,0.0
2023-03-27 11:00:00+00:00,0.0,0.0
2023-03-27 12:00:00+00:00,0.0,0.0
2023-03-27 13:00:00+00:00,0.0,0.0
2023-03-27 14:00:00+00:00,0.0,0.05
2023-03-27 15:00:00+00:00,0.0,0.35
2023-03-27 16:00:00+00:00,0.0,0.95
2023-03-27 17:00:00+00:00,0.39,2.5
2023-03-27 18:00:00+00:00,0.52,2.8
2023-03-27 19:00:00+00:00,1.3,3.8
2023-03-27 20:00:00+00:00,5.7,13.0
2023-03-27 21:00:00+00:00,7.8,16.0
2023-03-27 22:00:00+00:00,11.0,20.0
2023-03-27 23:00:00+00:00,12.0,21.0
2023-03-28 00:00:00+00:00,12.0,22.0
2023-03-28 01:00:00+00:00,11.0,19.0
2023-03-28 02:00:00+00:00,7.4,17.0
2023-03-28 03:00:00+00:00,6.4,16.0
2023-03-28 04:00:00+00:00,5.7,14.0
2023-03-28 05:00:00+00:00,5.6,15.0
2023-03-28 06:00:00+00:00,4.8,12.0
2023-03-28 07:00:00+00:00,3.3,8.4
2023-03-28 08:00:00+00:00,5.7,13.0
2023-03-28 09:00:00+00:00,2.3,6.5
2023-03-28 10:00:00+00:00,2.9,7.3
2023-03-28 11:00:00+00:00,5.1,12.0
2023-03-28 12:00:00+00:00,12.0,22.0
2023-03-28 13:00:00+00:00,6.9,14.0
2023-03-28 14:00:00+00:00,0.2,1.1
2023-03-28 15:00:00+00:00,0.0,0.22
2023-03-28 16:00:00+00:00,0.33,2.5
2023-03-28 17:00:00+00:00,1.7,4.8
2023-03-28 18:00:00+00:00,2.1,5.1
2023-03-28 19:00:00+00:00,3.9,7.2
2023-03-28 20:00:00+00:00,5.2,12.0
2023-03-28 21:00:00+00:00,6.3,13.0
2023-03-28 22:00:00+00:00,6.4,14.0
2023-03-28 23:00:00+00:00,7.0,16.0
2023-03-29 00:00:00+00:00,6.7,16.0
2023-03-29 01:00:00+00:00,5.1,12.0
2023-03-29 02:00:00+00:00,2.4,6.0
2023-03-29 03:00:00+00:00,1.4,4.7
2023-03-29 04:00:00+00:00,0.2,2.7
2023-03-29 05:00:00+00:00,0.14,2.2
2023-03-29 06:00:00+00:00,0.93,4.0
2023-03-29 07:00:00+00:00,3.3,9.0
2023-03-29 08:00:00+00:00,3.0,9.7
2023-03-29 09:00:00+00:00,4.8,15.0
2023-03-29 10:00:00+00:00,5.6,16.0
2023-03-29 11:00:00+00:00,0.84,4.1
2023-03-29 12:00:00+00:00,0.44,3.3
2023-03-29 13:00:00+00:00,1.2,4.4
2023-03-29 14:00:00+00:00,0.0,0.0
2023-03-29 15:00:00+00:00,0.0,0.0
2023-03-29 16:00:00+00:00,0.0,0.0
2023-03-29 17:00:00+00:00,0.0,0.0
2023-03-29 18:00:00+00:00,0.0,0.042
2023-03-29 19:00:00+00:00,0.0,0.067
2023-03-29 20:00:00+00:00,0.0,0.18
2023-03-29 21:00:00+00:00,0.0,0.05
2023-03-29 22:00:00+00:00,0.0,0.0
2023-03-29 23:00:00+00:00,0.0,0.94
2023-03-30 00:00:00+00:00,0.0,0.0
2023-03-30 01:00:00+00:00,0.0,0.0
2023-03-30 02:00:00+00:00,0.0,0.0
2023-03-30 03:00:00+00:00,0.0,0.0
2023-03-30 04:00:00+00:00,0.15,0.88
2023-03-30 05:00:00+00:00,0.067,0.8
2023-03-30 06:00:00+00:00,0.0,0.0
2023-03-30 07:00:00+00:00,0.0,0.0
2023-03-30 08:00:00+00:00,0.0,0.04
2023-03-30 09:00:00+00:00,0.6,2.6
2023-03-30 10:00:00+00:00,0.17,0.52
2023-03-30 11:00:00+00:00,0.0,0.0
2023-03-30 12:00:00+00:00,0.0,0.0067
2023-03-30 13:00:00+00:00,0.0,0.0
2023-03-30 14:00:00+00:00,0.0,0.072
2023-03-30 15:00:00+00:00,0.0,0.22
2023-03-30 16:00:00+00:00,0.0,0.088
2023-03-30 17:00:00+00:00,0.0,0.0
2023-03-30 18:00:00+00:00,0.0,0.013
